pioreactor,hours_since,exp_fit
pioreactor01,4.206111111111,0.017080190035026453
pioreactor01,4.2075,0.017120154465272732
pioreactor01,4.208888888889,0.01716021240476463
pioreactor01,4.210277777778,0.01720036407229618
pioreactor01,4.211666666667,0.017240609687173326
pioreactor01,4.213055555556,0.01728094946921521
pioreactor01,4.214444444444,0.017321383638726102
pioreactor01,4.215833333333,0.01736191241661321
pioreactor01,4.217222222222,0.017402536024213208
pioreactor01,4.218611111111,0.017443254683409726
pioreactor01,4.22,0.017484068616605664
pioreactor01,4.221388888889,0.01752497804672425
pioreactor01,4.222777777778,0.017565983197210273
pioreactor01,4.224166666667,0.01760708429203142
pioreactor01,4.225555555556,0.017648281555679334
pioreactor01,4.226944444444,0.017689575213141243
pioreactor01,4.228333333333,0.017730965490020054
pioreactor01,4.229722222222,0.017772452612357197
pioreactor01,4.231111111111,0.01781403680675292
pioreactor01,4.2325,0.017855718300337504
pioreactor01,4.233888888889,0.01789749732077277
pioreactor01,4.235277777778,0.017939374096253166
pioreactor01,4.236666666667,0.017981348855507128
pioreactor01,4.238055555556,0.018023421827798217
pioreactor01,4.239444444444,0.018065593242896066
pioreactor01,4.240833333333,0.01810786333119913
pioreactor01,4.242222222222,0.018150232323553745
pioreactor01,4.243611111111,0.01819270045137675
pioreactor01,4.245,0.018235267946626516
pioreactor01,4.246388888889,0.018277935041804087
pioreactor01,4.247777777778,0.01832070196995458
pioreactor01,4.249166666667,0.01836356896466832
pioreactor01,4.250555555556,0.018406536260082276
pioreactor01,4.251944444444,0.018449604090850162
pioreactor01,4.253333333333,0.01849277269226786
pioreactor01,4.254722222222,0.0185360423000887
pioreactor01,4.256111111111,0.018579413150648642
pioreactor01,4.2575,0.018622885480836626
pioreactor01,4.258888888889,0.018666459528095918
pioreactor01,4.260277777778,0.018710135530425255
pioreactor01,4.261666666667,0.01875391372638041
pioreactor01,4.263055555556,0.01879779435507517
pioreactor01,4.264444444444,0.018841777656151193
pioreactor01,4.265833333333,0.01888586386990593
pioreactor01,4.267222222222,0.01893005323710396
pioreactor01,4.268611111111,0.018974345999104955
pioreactor01,4.27,0.019018742397833247
pioreactor01,4.271388888889,0.019063242675779322
pioreactor01,4.272777777778,0.019107847076001
pioreactor01,4.274166666667,0.01915255584212478
pioreactor01,4.275555555556,0.019197369218347266
pioreactor01,4.276944444444,0.019242287449403993
pioreactor01,4.278333333333,0.019287310780700298
pioreactor01,4.279722222222,0.019332439458118612
pioreactor01,4.281111111111,0.019377673728148966
pioreactor01,4.2825,0.0194230138378583
pioreactor01,4.283888888889,0.019468460034891475
pioreactor01,4.285277777778,0.019514012567472903
pioreactor01,4.286666666667,0.019559671684407733
pioreactor01,4.288055555556,0.019605437635083277
pioreactor01,4.289444444444,0.019651310669437344
pioreactor01,4.290833333333,0.019697291038091702
pioreactor01,4.292222222222,0.01974337899215534
pioreactor01,4.293611111111,0.019789574783357917
pioreactor01,4.295,0.019835878664017998
pioreactor01,4.296388888889,0.0198822908870446
pioreactor01,4.297777777778,0.019928811705938444
pioreactor01,4.299166666667,0.019975441374793446
pioreactor01,4.300555555556,0.020022180148298003
pioreactor01,4.301944444444,0.02006902828170268
pioreactor01,4.303333333333,0.020115986030956677
pioreactor01,4.304722222222,0.020163053652506632
pioreactor01,4.306111111111,0.020210231403433022
pioreactor01,4.3075,0.0202575195414179
pioreactor01,4.308888888889,0.020304918324746176
pioreactor01,4.310277777778,0.02035242801230716
pioreactor01,4.311666666667,0.020400048863595817
pioreactor01,4.313055555556,0.020447781138714455
pioreactor01,4.314444444444,0.020495625098339316
pioreactor01,4.315833333333,0.0205435810038601
pioreactor01,4.317222222222,0.02059164911717468
pioreactor01,4.318611111111,0.020639829700828137
pioreactor01,4.32,0.020688123017979933
pioreactor01,4.321388888889,0.0207365293324052
pioreactor01,4.322777777778,0.020785048908496296
pioreactor01,4.324166666667,0.02083368201126426
pioreactor01,4.325555555556,0.020882428906340088
pioreactor01,4.326944444444,0.02093128985994118
pioreactor01,4.328333333333,0.020980265139013455
pioreactor01,4.329722222222,0.021029355011021753
pioreactor01,4.331111111111,0.021078559744092017
pioreactor01,4.3325,0.02112787960697746
pioreactor01,4.333888888889,0.02117731486906024
pioreactor01,4.335277777778,0.021226865800352754
pioreactor01,4.336666666667,0.021276532671499152
pioreactor01,4.338055555556,0.02132631575377691
pioreactor01,4.339444444444,0.02137621531906219
pioreactor01,4.340833333333,0.0214262316399753
pioreactor01,4.342222222222,0.02147636498966642
pioreactor01,4.343611111111,0.021526615641960865
pioreactor01,4.345,0.02157698387132471
pioreactor01,4.346388888889,0.021627469952866112
pioreactor01,4.347777777778,0.021678074162337028
pioreactor01,4.349166666667,0.021728796776134537
pioreactor01,4.350555555556,0.021779638071302523
pioreactor01,4.351944444444,0.021830598325496296
pioreactor01,4.353333333333,0.021881677817131052
pioreactor01,4.354722222222,0.021932876825163223
pioreactor01,4.356111111111,0.021984195629238742
pioreactor01,4.3575,0.02203563450965775
pioreactor01,4.358888888889,0.022087193747376326
pioreactor01,4.360277777778,0.022138873624007866
pioreactor01,4.361666666667,0.02219067442182476
pioreactor01,4.363055555556,0.022242596423759788
pioreactor01,4.364444444444,0.022294639913370246
pioreactor01,4.365833333333,0.022346805174989545
pioreactor01,4.367222222222,0.02239909249350368
pioreactor01,4.368611111111,0.02245150215450286
pioreactor01,4.37,0.02250403444424543
pioreactor01,4.371388888889,0.022556689649659616
pioreactor01,4.372777777778,0.02260946805834493
pioreactor01,4.374166666667,0.022662369958573788
pioreactor01,4.375555555556,0.022715395639293277
pioreactor01,4.376944444444,0.022768545390088067
pioreactor01,4.378333333333,0.022821819501335414
pioreactor01,4.379722222222,0.022875218263977082
pioreactor01,4.381111111111,0.022928741969673844
pioreactor01,4.3825,0.02298239091076897
pioreactor01,4.383888888889,0.023036165380289682
pioreactor01,4.385277777778,0.023090065671948875
pioreactor01,4.386666666667,0.02314409208014673
pioreactor01,4.388055555556,0.02319824489997216
pioreactor01,4.389444444444,0.02325252442716548
pioreactor01,4.390833333333,0.023306930958276344
pioreactor01,4.392222222222,0.02336146479043085
pioreactor01,4.393611111111,0.023416126221489534
pioreactor01,4.395,0.02347091555000973
pioreactor01,4.396388888889,0.023525833075247558
pioreactor01,4.397777777778,0.02358087909715912
pioreactor01,4.399166666667,0.023636053916402496
pioreactor01,4.400555555556,0.02369135783433916
pioreactor01,4.401944444444,0.023746791152995834
pioreactor01,4.403333333333,0.023802354175225762
pioreactor01,4.404722222222,0.023858047204470913
pioreactor01,4.406111111111,0.02391387054492323
pioreactor01,4.4075,0.023969824501486475
pioreactor01,4.408888888889,0.024025909379777707
pioreactor01,4.410277777778,0.024082125486129174
pioreactor01,4.411666666667,0.024138473127589797
pioreactor01,4.413055555556,0.024194952611927015
pioreactor01,4.414444444444,0.024251564247587513
pioreactor01,4.415833333333,0.024308308343862127
pioreactor01,4.417222222222,0.02436518521064295
pioreactor01,4.418611111111,0.024422195158588043
pioreactor01,4.42,0.024479338499082223
pioreactor01,4.421388888889,0.024536615544238992
pioreactor01,4.422777777778,0.02459402660690205
pioreactor01,4.424166666667,0.024651572000647194
pioreactor01,4.425555555556,0.024709252039783823
pioreactor01,4.426944444444,0.02476706703931513
pioreactor01,4.428333333333,0.024825017315106477
pioreactor01,4.429722222222,0.024883103183637102
pioreactor01,4.431111111111,0.024941324962168544
pioreactor01,4.4325,0.024999682968704577
pioreactor01,4.433888888889,0.02505817752199314
pioreactor01,4.435277777778,0.025116808941527895
pioreactor01,4.436666666667,0.0251755775475501
pioreactor01,4.438055555556,0.02523448366105038
pioreactor01,4.439444444444,0.025293527603727745
pioreactor01,4.440833333333,0.025352709698161648
